program,type,fy,state_abbr,GEOID,NAME,population,B01003_001M,mhi,B19013_001M,below_poverty,B17001_002M,white_non_hispanic,B03002_003M,pct_below_poverty,pct_poc,place_name
CW,srf,25,MO,2927874,"Goodman city, Missouri",1207,313,40913,6245,275,157,923,265,22.783761391880695,23.529411764705884,Goodman
CW,srf,25,WI,5558025,"North Freedom village, Wisconsin",693,116,72000,21854,145,75,646,108,20.923520923520925,6.78210678210678,North Freedom
CW,srf,25,NJ,3433150,"Hopewell borough, New Jersey",1825,241,137138,21321,41,33,1679,234,2.246575342465753,8,Hopewell
CW,srf,25,IL,1717497,"Crestwood village, Illinois",10737,29,73219,9850,1187,346,7889,439,11.055229579957157,26.525100121076647,Crestwood
CW,srf,25,OH,3906194,"Bettsville village, Ohio",693,202,61250,5529,77,55,557,154,11.11111111111111,19.624819624819622,Bettsville
CW,srf,25,WI,5502250,"Antigo city, Wisconsin",8075,28,45581,6041,1366,384,7420,137,16.91640866873065,8.111455108359138,Antigo
CW,srf,25,WA,5353720,"Pateros city, Washington",668,279,64531,38064,181,163,281,146,27.095808383233532,57.93413173652694,Pateros
CW,srf,25,NC,3722920,"Fayetteville city, North Carolina",208697,121,53424,1155,36299,1868,73111,1278,17.393158502518006,64.9678720824928,Fayetteville
CW,srf,25,NC,3725580,"Gastonia city, North Carolina",80615,63,58047,2778,11585,1160,43336,1261,14.370774669726478,46.24325497736154,Gastonia
CW,srf,25,IA,1946065,"Lockridge city, Iowa",456,171,86458,21124,85,86,325,123,18.640350877192983,28.72807017543859,Lockridge
CW,srf,25,NC,3775060,"Winterville town, North Carolina",10510,38,82969,13804,736,285,5836,634,7.002854424357754,44.47193149381541,Winterville
CW,srf,25,NY,3671894,"Suffern village, New York",11376,35,94688,14501,678,208,6575,598,5.959915611814346,42.20288326300985,Suffern
CW,srf,25,NC,3761060,"Sharpsburg town, North Carolina",1504,449,35521,12110,257,164,580,293,17.087765957446805,61.43617021276596,Sharpsburg
CW,srf,25,KS,2053225,"Osawatomie city, Kansas",4256,17,62598,9454,681,330,3683,183,16.00093984962406,13.463345864661662,Osawatomie
CW,srf,25,IL,1747553,"Mattoon city, Illinois",16830,433,45953,3333,3443,616,15580,515,20.45751633986928,7.427213309566255,Mattoon
CW,srf,25,CA,0617022,"Crescent City city, California",6379,18,39812,6846,965,322,3214,428,15.127762972252704,49.615927261326235,Crescent City
CW,srf,25,MO,2970558,"Steele city, Missouri",1375,278,30592,27510,403,183,1059,211,29.309090909090905,22.981818181818184,Steele
CW,srf,25,OK,4031750,"Guymon city, Oklahoma",12743,33,55526,3993,2918,829,3920,407,22.898846425488504,69.23801302675979,Guymon
CW,srf,25,MO,2929494,"Greenwood city, Missouri",6038,118,103560,15422,209,146,5201,378,3.4614110632659822,13.862206028486256,Greenwood
CW,srf,25,MT,3006325,"Big Sky CDP, Montana",2825,366,94176,27496,268,145,2411,363,9.486725663716813,14.654867256637175,Big Sky
CW,srf,25,CO,0860160,"Platteville town, Colorado",2917,17,76406,20027,235,119,1531,275,8.056222146040453,47.514569763455604,Platteville
CW,srf,25,SD,4649600,"Pierre city, South Dakota",14105,20,80473,10281,1522,436,11494,310,10.790499822757887,18.511166253101734,Pierre
CW,srf,25,ND,3858300,"Northwood city, North Dakota",936,228,88125,25167,69,44,899,219,7.371794871794872,3.952991452991455,Northwood
CW,srf,25,FL,1233700,"Indiantown village, Florida",6624,19,47627,4933,2156,782,1243,450,32.54830917874396,81.23490338164251,Indiantown
CW,srf,25,FL,1228000,"Gulf Breeze city, Florida",6372,34,107202,23673,381,215,5207,459,5.979284369114877,18.283113622096664,Gulf Breeze
CW,srf,25,PA,4222992,"Elizabeth borough, Pennsylvania",1433,212,45324,5898,282,74,1224,138,19.678995115143056,14.584787159804605,Elizabeth
CW,srf,25,CA,0608954,"Burbank city, California",106389,43,91455,4647,11284,1426,58743,1989,10.606359680042111,44.78470518568649,Burbank
CW,srf,25,WI,5501225,"Alma city, Wisconsin",742,91,53878,2239,52,23,679,93,7.008086253369273,8.490566037735846,Alma
CW,srf,25,MO,2913390,"Charmwood town, Missouri",14,19,38250,4713,0,12,13,19,0,7.142857142857139,Charmwood
CW,srf,25,TN,4766940,"Selmer town, Tennessee",4444,16,46696,4442,784,331,3622,160,17.64176417641764,18.496849684968495,Selmer
CW,srf,25,WA,5350745,"Odessa town, Washington",798,143,46607,7692,94,47,732,127,11.779448621553884,8.270676691729335,Odessa
CW,srf,25,CA,0631246,"Grenada CDP, California",230,107,47083,25922,24,38,182,95,10.434782608695652,20.86956521739131,Grenada
CW,srf,25,KY,2130700,"Georgetown city, Kentucky",37510,32,74530,3560,4035,817,31582,430,10.757131431618234,15.803785657158087,Georgetown
CW,srf,25,TX,4819792,"Del Rio city, Texas",34722,36,57072,6430,6279,1060,3560,445,18.083635735268704,89.74713438166005,Del Rio
CW,srf,25,OH,3903086,"Aurora city, Ohio",17227,23,134728,11959,351,173,15074,559,2.0374992743948455,12.497823184535903,Aurora
CW,srf,25,IA,1932790,"Greenfield city, Iowa",1778,223,50598,8346,274,95,1663,228,15.410573678290213,6.467941507311579,Greenfield
CW,srf,25,IN,1865214,"Rochester city, Indiana",6236,31,62885,13071,948,423,5427,334,15.202052597819115,12.97305965362412,Rochester
CW,srf,25,NE,3139975,"Prague village, Nebraska",342,104,60781,25123,16,11,337,103,4.678362573099415,1.4619883040935662,Prague
CW,srf,25,FL,1217200,"Deltona city, Florida",94373,50,69074,3319,9664,1393,43063,1724,10.240217011221429,54.36936411897471,Deltona
CW,srf,25,KS,2062700,"Salina city, Kansas",46734,27,56945,2989,5735,911,36558,235,12.271579578037404,21.77429708563359,Salina
CW,srf,25,ME,2355575,"Orono CDP, Maine",10116,250,52718,6180,2055,262,8745,355,20.31435349940688,13.55278766310795,Orono
CW,srf,25,NC,3738100,"Liberty town, North Carolina",2666,29,48672,13091,534,290,1519,336,20.030007501875467,43.02325581395349,Liberty
CW,srf,25,GA,1331908,"Gainesville city, Georgia",42780,48,64163,4063,7010,1179,17557,1470,16.38616175783076,58.95979429640018,Gainesville
CW,srf,25,IA,1949395,"Marengo city, Iowa",2812,332,59583,8329,301,157,2594,317,10.704125177809388,7.752489331436692,Marengo
CW,srf,25,NY,3668847,"South Corning village, New York",966,221,64125,10549,79,80,897,218,8.178053830227745,7.142857142857139,South Corning
CW,srf,25,NE,3109445,"Clearwater village, Nebraska",277,60,63750,16514,37,26,249,59,13.357400722021662,10.108303249097474,Clearwater
CW,srf,25,TX,4871540,"Sweetwater city, Texas",10546,23,44306,4488,1890,363,4824,239,17.92148681964726,54.25753840318604,Sweetwater
CW,srf,25,MO,2955244,"Osage Beach city, Missouri",4736,130,51600,6812,839,309,4054,245,17.71537162162162,14.400337837837839,Osage Beach
CW,srf,25,MN,2730230,"Houston city, Minnesota",892,137,45417,9974,197,80,797,120,22.08520179372197,10.650224215246638,Houston
CW,srf,25,FL,1278275,"Winter Haven city, Florida",50778,63,56425,4066,7954,1534,24034,1765,15.664264051360826,52.66847847493008,Winter Haven
CW,srf,25,IA,1963975,"Pocahontas city, Iowa",1614,169,61037,7864,97,45,1530,166,6.00991325898389,5.20446096654274,Pocahontas
CW,srf,25,FL,1211975,"Chipley city, Florida",3644,19,35469,12054,817,316,2202,333,22.420417124039517,39.57189901207464,Chipley
CW,srf,25,NY,3629333,"Glens Falls city, New York",14743,20,64731,4175,1678,318,13102,349,11.381672658210675,11.130706097809124,Glens Falls
CW,srf,25,WA,5350325,"Oakesdale town, Washington",427,112,70333,26497,28,21,346,100,6.557377049180328,18.969555035128806,Oakesdale
CW,srf,25,SD,4641860,"Mellette city, South Dakota",176,59,71563,33306,18,15,149,40,10.227272727272728,15.340909090909093,Mellette
CW,srf,25,FL,1208800,"Brooksville city, Florida",8981,28,42047,6566,1741,415,6201,527,19.385369112570984,30.9542367219686,Brooksville
CW,srf,25,KY,2123824,"Eddyville city, Kentucky",2783,367,37475,9616,337,162,2234,315,12.109234638878908,19.726913402802722,Eddyville
CW,srf,25,OR,4116750,"Crescent CDP, Oregon",278,158,NA,NA,44,39,274,161,15.827338129496402,1.4388489208633075,Crescent
CW,srf,25,VT,5006700,"Bolton Valley CDP, Vermont",165,70,114375,29983,8,11,128,44,4.848484848484849,22.424242424242422,Bolton Valley
CW,srf,25,AZ,0423760,"Florence town, Arizona",25783,32,74025,5584,890,266,12731,804,3.4518869022223946,50.622503199782805,Florence
CW,srf,25,AZ,0415500,"Coolidge city, Arizona",14175,30,60682,8963,3059,883,4386,841,21.580246913580247,69.05820105820106,Coolidge
CW,srf,25,IA,1926850,"Farmersburg city, Iowa",395,107,46641,9178,89,54,383,105,22.531645569620252,3.0379746835443058,Farmersburg
CW,srf,25,IA,1910225,"Cambridge city, Iowa",885,239,69038,17249,129,95,829,229,14.576271186440678,6.327683615819211,Cambridge
CW,srf,25,IL,1727806,"Freeburg village, Illinois",4203,422,73065,14621,470,214,3845,450,11.182488698548655,8.517725434213645,Freeburg
CW,srf,25,NJ,3403580,"Bayonne city, New Jersey",70497,71,80044,3570,8417,1016,29109,1359,11.939515156673334,58.70888122898847,Bayonne
CW,srf,25,MO,2938000,"Kansas City city, Missouri",505958,89,65256,1190,74101,3412,279313,3133,14.645682052660497,44.795220156613794,Kansas City
CW,srf,25,ME,2325720,"Fort Kent CDP, Maine",2515,290,57067,14453,229,107,2294,264,9.105367793240557,8.787276341948314,Fort Kent
CW,srf,25,MO,2940916,"Laurie city, Missouri",991,240,43646,15859,98,60,897,236,9.889001009081735,9.485368314833494,Laurie
CW,srf,25,MO,2922276,"Eminence city, Missouri",462,179,35227,11192,123,79,448,176,26.623376623376622,3.030303030303031,Eminence
CW,srf,25,FL,1273025,"Umatilla city, Florida",3738,20,67505,12540,184,127,3449,131,4.922418405564473,7.731407169609412,Umatilla
CW,srf,25,WA,5327855,"Grand Coulee city, Washington",1034,239,47361,28668,328,171,818,210,31.721470019342355,20.889748549323016,Grand Coulee
CW,srf,25,IA,1950520,"Maxwell city, Iowa",776,133,80000,11277,88,71,693,120,11.34020618556701,10.69587628865979,Maxwell
CW,srf,25,NE,3126350,"Laurel city, Nebraska",956,128,56471,10335,101,48,882,114,10.564853556485355,7.740585774058573,Laurel
CW,srf,25,TX,4845996,"Madisonville city, Texas",4480,18,62135,9573,562,240,1716,265,12.544642857142858,61.69642857142857,Madisonville
CW,srf,25,NY,3680764,"Westport CDP, New York",251,84,47500,24761,59,47,248,83,23.50597609561753,1.1952191235059786,Westport
CW,srf,25,NJ,3462430,"Red Bank borough, New Jersey",12868,26,89500,14422,1306,408,7978,715,10.149207336027356,38.0012433944669,Red Bank
CW,srf,25,WA,5355855,"Port Townsend city, Washington",10161,21,59193,3284,1403,339,9076,296,13.807696092904242,10.678082865859665,Port Townsend
CW,srf,25,WI,5574625,"Somers village, Wisconsin",8303,23,70375,11806,743,339,6534,518,8.948572805010237,21.305552210044567,Somers
CW,srf,25,KY,2165226,"Richmond city, Kentucky",34883,53,45457,1713,6893,845,29577,504,19.76034171372875,15.210847690852276,Richmond
CW,srf,25,GA,1330340,"Flowery Branch city, Georgia",9700,42,93684,21042,406,283,7300,602,4.185567010309279,24.74226804123711,Flowery Branch
CW,srf,25,CA,0640116,"Lanare CDP, California",528,309,44398,42366,140,207,12,18,26.515151515151516,97.72727272727273,Lanare
CW,srf,25,IA,1946335,"Lone Tree city, Iowa",1261,280,78359,14931,52,49,1182,261,4.123711340206185,6.264869151467096,Lone Tree
CW,srf,25,IA,1933195,"Grundy Center city, Iowa",2792,24,80294,6599,266,107,2691,64,9.527220630372494,3.617478510028647,Grundy Center
CW,srf,25,NY,3661874,"Ripley CDP, New York",964,377,48958,14794,67,56,918,373,6.950207468879668,4.77178423236515,Ripley
CW,srf,25,TX,4854132,"Orange city, Texas",19221,32,58756,5498,3094,646,10690,640,16.09697726445034,44.383746943447264,Orange
CW,srf,25,WY,5634320,"Guernsey town, Wyoming",985,252,84219,38936,125,125,841,225,12.690355329949238,14.619289340101531,Guernsey
CW,srf,25,PA,4287048,"York city, Pennsylvania",44782,40,42351,2908,10762,1000,16410,1242,24.031977133669777,63.3558126032781,York
CW,srf,25,MO,2949196,"Monett city, Missouri",9632,40,42635,6041,1764,584,6103,470,18.313953488372093,36.63828903654485,Monett
CW,srf,25,MT,3005875,"Bigfork CDP, Montana",4953,475,73443,11828,250,116,4232,463,5.047445992327882,14.556834241873617,Bigfork
CW,srf,25,CA,0672646,"Sonoma city, California",10702,24,96090,7476,918,368,8349,398,8.577835918519904,21.986544571108197,Sonoma
CW,srf,25,CA,0657876,"Point Arena city, California",661,205,51719,27985,125,69,217,93,18.910741301059,67.17095310136158,Point Arena
CW,srf,25,IA,1966450,"Renwick city, Iowa",264,55,53438,12638,22,14,210,44,8.333333333333332,20.454545454545453,Renwick
CW,srf,25,CA,0686944,"Yreka city, California",7833,57,46387,5701,1636,538,5607,339,20.885995148729734,28.41823056300268,Yreka
CW,srf,25,CA,0686300,"Woodlake city, California",7495,22,44719,6907,1840,543,502,235,24.549699799866577,93.30220146764509,Woodlake
CW,srf,25,TX,4856348,"Pearland city, Texas",124478,60,111123,3920,5592,1227,46149,2222,4.492360095759893,62.925978887835605,Pearland
CW,srf,25,NY,3651055,"Niagara Falls city, New York",48502,38,45932,2215,12046,1098,31087,858,24.836089233433672,35.90573584594449,Niagara Falls
CW,srf,25,IN,1868670,"Sellersburg town, Indiana",9948,502,67230,7894,428,218,9034,582,4.302372336147969,9.187776437474866,Sellersburg
CW,srf,25,CA,0660620,"Richmond city, California",115619,106,86618,5152,16373,2107,20223,1696,14.161167282194103,82.50893019313435,Richmond
CW,srf,25,IN,1851102,"Morgantown town, Indiana",1293,309,50257,16560,166,86,1171,299,12.838360402165508,9.435421500386695,Morgantown
CW,srf,25,VA,5110744,"Buchanan town, Virginia",1108,249,54167,14237,224,168,1020,237,20.216606498194945,7.942238267148014,Buchanan
CW,srf,25,AZ,0434120,"Huachuca City town, Arizona",1865,351,44360,6455,363,126,1327,317,19.463806970509385,28.84718498659518,Huachuca City
CW,srf,25,IA,1958890,"Olds city, Iowa",150,60,64583,28636,19,23,125,60,12.666666666666668,16.666666666666657,Olds
CW,srf,25,IA,1940980,"Keota city, Iowa",883,151,67917,11525,59,31,851,153,6.681766704416761,3.624009060022644,Keota
CW,srf,25,IA,1906805,"Blairstown city, Iowa",705,131,66750,15690,90,44,658,133,12.76595744680851,6.666666666666671,Blairstown
CW,srf,25,WI,5561025,"Palmyra village, Wisconsin",2097,377,71111,13253,225,123,1855,355,10.72961373390558,11.540295660467336,Palmyra
CW,srf,25,KS,2045250,"Mayetta city, Kansas",432,126,55000,7580,39,29,288,88,9.027777777777777,33.33333333333334,Mayetta
CW,srf,25,NJ,3466480,"Seaside Park borough, New Jersey",1799,286,80658,22154,178,76,1657,283,9.894385769872152,7.893274041133964,Seaside Park
CW,srf,25,SD,4618620,"Elk Point city, South Dakota",2177,293,80500,15790,222,143,2028,296,10.197519522278364,6.844281120808446,Elk Point
CW,srf,25,OK,4017100,"Copan town, Oklahoma",886,201,29775,11540,102,36,615,203,11.512415349887133,30.58690744920993,Copan
CW,srf,25,IA,1953625,"Monticello city, Iowa",4034,20,65266,4721,209,106,3598,175,5.18096182449182,10.808130887456628,Monticello
CW,srf,25,KS,2077200,"Westmoreland city, Kansas",641,159,57000,7185,49,29,588,151,7.644305772230889,8.268330733229334,Westmoreland
CW,srf,25,LA,2256540,"Oakdale city, Louisiana",6701,18,46250,15498,1165,384,3531,328,17.385464855991643,47.30637218325623,Oakdale
CW,srf,25,MO,2938612,"Kimberling City city, Missouri",2625,431,51458,14776,371,194,2462,422,14.133333333333335,6.209523809523816,Kimberling City
CW,srf,25,FL,1224900,"Frostproof city, Florida",2946,32,43487,10231,568,349,1944,334,19.280380176510523,34.0122199592668,Frostproof
CW,srf,25,OH,3984770,"Whitehouse village, Ohio",4771,521,76923,23453,451,368,4516,545,9.4529448752882,5.34479144833368,Whitehouse
CW,srf,25,CA,0660606,"Richgrove CDP, California",1837,404,27276,5132,719,200,88,97,39.13990201415351,95.20958083832335,Richgrove
CW,srf,25,AL,0159472,"Phenix City city, Alabama",38413,37,46944,3475,9619,1517,15482,943,25.04100174420118,59.69593627157473,Phenix City
CW,srf,25,UT,4971455,"Spanish Valley CDP, Utah",545,302,98063,51739,0,12,545,302,0,0,Spanish Valley
CW,srf,25,IA,1917265,"Creston city, Iowa",7519,23,51366,6128,998,331,7075,106,13.273041627876047,5.905040563904777,Creston
CW,srf,25,KS,2075325,"Wamego city, Kansas",4190,663,88942,12054,380,271,3569,634,9.069212410501192,14.821002386634845,Wamego
CW,srf,25,KS,2012950,"Chetopa city, Kansas",1022,173,23750,5006,256,110,948,165,25.048923679060664,7.240704500978481,Chetopa
CW,srf,25,WI,5536025,"Howards Grove village, Wisconsin",3241,22,72792,18385,60,45,3118,98,1.8512804689910523,3.795124961431668,Howards Grove
CW,srf,25,WI,5517100,"Cornell city, Wisconsin",1395,142,59375,6822,168,80,1351,137,12.043010752688172,3.15412186379929,Cornell
CW,srf,25,IL,1738570,"Joliet city, Illinois",150221,833,84971,3386,15883,1636,66519,1806,10.573088982232843,55.71924031926295,Joliet
CW,srf,25,GA,1337396,"Hawkinsville city, Georgia",4007,20,36042,4770,932,379,1428,274,23.25929623159471,64.36236585974544,Hawkinsville
CW,srf,25,IA,1931395,"Glidden city, Iowa",964,120,67361,16055,116,55,906,114,12.033195020746888,6.016597510373444,Glidden
CW,srf,25,OR,4118250,"Dayton city, Oregon",2677,24,76014,9718,559,294,1562,202,20.881583862532686,41.65110197982816,Dayton
CW,srf,25,AR,0519600,"Dover city, Arkansas",1800,477,30764,8404,424,157,1658,465,23.555555555555554,7.888888888888886,Dover
CW,srf,25,NH,3385140,"Wilton CDP, New Hampshire",1333,371,59556,44056,31,34,1290,374,2.3255813953488373,3.225806451612897,Wilton
CW,srf,25,WA,5315710,"Creston town, Washington",213,63,54792,12716,11,12,207,65,5.164319248826291,2.816901408450704,Creston
CW,srf,25,WV,5432884,"Grantsville town, West Virginia",371,129,28047,7225,147,94,357,128,39.62264150943396,3.773584905660371,Grantsville
CW,srf,25,MT,3073825,"Thompson Falls city, Montana",1658,345,43125,8789,116,72,1465,349,6.996381182147165,11.640530759951744,Thompson Falls
CW,srf,25,WA,5371890,"Tonasket city, Washington",912,174,36723,6303,157,63,633,156,17.214912280701753,30.592105263157904,Tonasket
CW,srf,25,OH,3930380,"Glendale village, Ohio",2154,287,100313,22029,335,216,1578,238,15.55246053853296,26.740947075208908,Glendale
CW,srf,25,IL,1781048,"Wheaton city, Illinois",53673,92,113523,3332,2849,605,41901,1064,5.308069234065545,21.93281538203567,Wheaton
CW,srf,25,WV,5418604,"Craigsville CDP, West Virginia",2051,584,34375,19621,359,202,1918,572,17.503656752803508,6.484641638225256,Craigsville
CW,srf,25,PA,4203088,"Arnold city, Pennsylvania",4778,20,38150,17106,1216,297,3123,318,25.4499790707409,34.63792381749687,Arnold
CW,srf,25,FL,1258675,"Port St. Joe city, Florida",3533,29,59429,16827,349,169,2806,233,9.878290404755166,20.57741296348712,Port St. Joe
CW,srf,25,AK,0218950,"Dillingham city, Alaska",2175,250,92578,34895,239,122,491,150,10.988505747126437,77.42528735632183,Dillingham
CW,srf,25,NY,3667411,"Silver Creek village, New York",2623,38,67396,13218,402,170,2426,109,15.325962638200533,7.510484178421649,Silver Creek
CW,srf,25,SD,4630980,"Hurley city, South Dakota",393,92,69318,9184,35,26,329,84,8.9058524173028,16.284987277353693,Hurley
CW,srf,25,NY,3644831,"Mamaroneck village, New York",19930,51,121672,14990,1288,521,12301,1034,6.462619167084798,38.27897641746112,Mamaroneck
CW,srf,25,KS,2022775,"Fall River city, Kansas",178,80,51250,23385,11,9,166,78,6.179775280898876,6.741573033707866,Fall River
CW,srf,25,IL,1722164,"East Peoria city, Illinois",22552,324,73720,4202,2059,447,20921,464,9.130010642071657,7.232174529975168,East Peoria
CW,srf,25,MN,2712430,"Cokato city, Minnesota",2771,25,64844,7322,205,101,2329,328,7.398051245037893,15.950920245398777,Cokato
CW,srf,25,OH,3964150,"Port Clinton city, Ohio",6024,49,55534,3645,1222,298,5155,266,20.285524568393093,14.425630810092954,Port Clinton
CW,srf,25,NY,3655530,"Ossining village, New York",27076,34,99678,10411,1873,591,10416,1019,6.9175653715467575,61.53050672182006,Ossining
CW,srf,25,GA,1316824,"Cleveland city, Georgia",3512,13,46994,22012,1022,453,3022,193,29.100227790432804,13.952164009111627,Cleveland
CW,srf,25,CA,0675252,"Stratford CDP, California",1034,504,NA,NA,227,223,361,395,21.953578336557058,65.08704061895551,Stratford
CW,srf,25,WI,5563125,"Plain village, Wisconsin",722,93,82375,22184,71,33,681,85,9.833795013850416,5.6786703601108,Plain
CW,srf,25,FL,1228175,"Gulfport city, Florida",11796,30,60461,6548,1517,367,9750,451,12.860291624279416,17.344862665310274,Gulfport
CW,srf,25,ID,1665260,"Preston city, Idaho",5668,41,51914,10132,925,369,5066,196,16.319689484827098,10.621030345800989,Preston
CW,srf,25,IL,1705092,"Belvidere city, Illinois",25389,555,59216,4035,3591,763,14810,842,14.1439205955335,41.6676513450707,Belvidere
CW,srf,25,KS,2044200,"Maize city, Kansas",6071,792,88075,43813,735,775,4769,872,12.106736946137374,21.446219733157633,Maize
CW,srf,25,KS,2024575,"Fredonia city, Kansas",2121,264,54375,14189,451,172,1881,254,21.263554926921262,11.315417256011315,Fredonia
CW,srf,25,IL,1706587,"Bloomingdale village, Illinois",22435,54,96779,7419,1552,395,15175,792,6.917762424782706,32.360151548919106,Bloomingdale
CW,srf,25,PA,4202184,"Altoona city, Pennsylvania",43821,50,50435,2087,8254,935,39381,676,18.835718034732206,10.132128431573904,Altoona
CW,srf,25,CO,0858235,"Peetz town, Colorado",231,69,51094,12311,20,16,194,58,8.658008658008658,16.01731601731602,Peetz
CW,srf,25,OH,3916266,"Cloverdale village, Ohio",148,69,56563,33541,54,43,139,65,36.486486486486484,6.081081081081081,Cloverdale
CW,srf,25,MO,2902242,"Ashland city, Missouri",4730,16,87377,5241,164,129,4441,143,3.46723044397463,6.109936575052856,Ashland
CW,srf,25,NC,3771500,"Waynesville town, North Carolina",10307,22,44920,10662,1814,693,9338,321,17.599689531386435,9.401377704472694,Waynesville
CW,srf,25,GA,1357372,"Ochlocknee town, Georgia",672,282,55375,18198,186,113,389,166,27.67857142857143,42.113095238095234,Ochlocknee
CW,srf,25,IA,1962760,"Pierson city, Iowa",325,84,56667,10606,13,13,296,81,4,8.92307692307692,Pierson
CW,srf,25,IA,1928605,"Fort Madison city, Iowa",10293,42,48944,5052,1366,396,8979,281,13.271155153988149,12.7659574468085,Fort Madison
CW,srf,25,IA,1928290,"Fontanelle city, Iowa",608,135,56042,12874,42,24,558,123,6.907894736842106,8.223684210526315,Fontanelle
CW,srf,25,CO,0867142,"St. Mary's CDP, Colorado",228,153,67348,27495,0,13,228,153,0,0,St. Mary's
CW,srf,25,WI,5586275,"West Salem village, Wisconsin",5253,25,79891,10682,233,136,4695,321,4.435560632019799,10.622501427755566,West Salem
CW,srf,25,WI,5562240,"Pewaukee city, Wisconsin",15817,58,110110,13050,406,164,13848,480,2.5668584434469244,12.448631219573883,Pewaukee
CW,srf,25,AR,0539640,"Lewisville city, Arkansas",881,197,29250,19520,196,144,326,116,22.24744608399546,62.996594778660615,Lewisville
CW,srf,25,WI,5536250,"Hudson city, Wisconsin",14763,60,90250,12342,1072,347,13433,326,7.261396735080945,9.009009009009006,Hudson
CW,srf,25,MO,2923518,"Fairview town, Missouri",398,156,51563,25541,121,90,253,78,30.402010050251256,36.4321608040201,Fairview
CW,srf,25,OR,4134900,"Hood River city, Oregon",8292,21,70791,8216,798,272,5535,446,9.623733719247468,33.24891461649783,Hood River
CW,srf,25,AZ,0449640,"Nogales city, Arizona",19761,45,36682,4055,5437,1032,551,159,27.513789787966196,97.21167957087192,Nogales
CW,srf,25,IA,1982965,"Wayland city, Iowa",1148,218,66731,14462,107,73,1067,203,9.320557491289199,7.055749128919871,Wayland
CW,srf,25,WV,5413924,"Cedar Grove town, West Virginia",517,205,55600,10642,78,62,506,205,15.087040618955513,2.1276595744680833,Cedar Grove
CW,srf,25,NY,3666949,"Sherman village, New York",567,127,39464,9355,127,95,526,122,22.39858906525573,7.231040564373899,Sherman
CW,srf,25,SD,4643500,"Montrose city, South Dakota",543,131,79250,21085,23,15,525,130,4.23572744014733,3.3149171270718227,Montrose
CW,srf,25,NY,3634264,"Heuvelton village, New York",638,156,61429,10785,54,37,625,155,8.463949843260188,2.03761755485894,Heuvelton
CW,srf,25,NJ,3432910,"Hopatcong borough, New Jersey",14411,57,107670,7714,631,166,10720,490,4.37859968079939,25.612379432378034,Hopatcong
CW,srf,25,WA,5321730,"Endicott town, Washington",378,130,51250,11981,58,50,347,120,15.343915343915343,8.201058201058203,Endicott
CW,srf,25,SD,4616060,"Delmont city, South Dakota",211,78,39286,11748,31,34,156,56,14.691943127962084,26.06635071090048,Delmont
CW,srf,25,GA,1335324,"Griffin city, Georgia",23485,49,42047,5908,5906,1322,8775,924,25.14796678731105,62.635724930806894,Griffin
CW,srf,25,IA,1969645,"Sac City city, Iowa",1825,184,54815,9778,229,91,1757,186,12.547945205479452,3.7260273972602818,Sac City
CW,srf,25,IA,1951375,"Merrill city, Iowa",960,200,76250,18641,58,42,899,195,6.041666666666667,6.354166666666671,Merrill
CW,srf,25,KS,2031400,"Herington city, Kansas",2074,261,63591,9486,311,139,1570,266,14.995178399228543,24.300867888138868,Herington
CW,srf,25,SD,4631060,"Huron city, South Dakota",14179,62,57702,8639,1537,432,9275,155,10.839974610339235,34.58636011002186,Huron
CW,srf,25,CA,0611978,"Castroville CDP, California",6620,885,74592,26818,1123,680,422,181,16.963746223564954,93.62537764350454,Castroville
CW,srf,25,IA,1986070,"Wilton city, Iowa",2939,40,69094,8870,107,91,2686,179,3.6406941136440967,8.608370193943514,Wilton
CW,srf,25,IA,1903610,"Auburn city, Iowa",157,41,52500,17990,11,9,151,41,7.006369426751593,3.8216560509554114,Auburn
CW,srf,25,CA,0680994,"Twentynine Palms city, California",28006,52,51392,4535,4194,1017,14525,1053,14.97536242233807,48.13611368992359,Twentynine Palms
CW,srf,25,IL,1728846,"Geneseo city, Illinois",6421,277,64010,9867,168,108,5995,264,2.6164148886466285,6.634480610496809,Geneseo
CW,srf,25,AL,0171976,"Spanish Fort city, Alabama",10083,27,98350,12491,361,189,8107,733,3.580283645740355,19.597342060894576,Spanish Fort
CW,srf,25,ME,2304965,"Bingham CDP, Maine",625,112,41618,21448,105,49,595,113,16.8,4.800000000000011,Bingham
CW,srf,25,LA,2221170,"Dodson village, Louisiana",312,121,38125,8264,65,47,271,113,20.833333333333336,13.141025641025635,Dodson
CW,srf,25,IL,1733331,"Harvard city, Illinois",9705,620,67938,10193,1349,622,4223,771,13.900051519835136,56.486347243688826,Harvard
CW,srf,25,MT,3034450,"Harlowton city, Montana",999,177,55536,15122,184,121,935,173,18.41841841841842,6.406406406406404,Harlowton
CW,srf,25,IL,1727442,"Fox Lake village, Illinois",10798,394,65528,7290,1485,463,8634,700,13.752546767919984,20.04074828671976,Fox Lake
CW,srf,25,IN,1816084,"Crothersville town, Indiana",1796,290,50875,11984,412,271,1777,288,22.93986636971047,1.0579064587973335,Crothersville
CW,srf,25,OR,4141650,"Lebanon city, Oregon",18587,45,53246,5791,2660,653,15673,658,14.311077634906116,15.677624145908425,Lebanon
CW,srf,25,IA,1926985,"Farragut city, Iowa",396,112,47500,41347,40,23,369,106,10.1010101010101,6.818181818181827,Farragut
